Country,Date,cases,deaths,id
United Kingdom,2/6/2015,2,0,ebola
United Kingdom,2/10/2015,2,0,ebola
United Kingdom,2/11/2015,2,0,ebola
United Kingdom,2/12/2015,2,0,ebola
United Kingdom,2/13/2015,2,0,ebola
United Kingdom,2/16/2015,2,0,ebola
United Kingdom,2/17/2015,2,0,ebola
United Kingdom,2/18/2015,2,0,ebola
United Kingdom,2/19/2015,2,0,ebola
United Kingdom,2/20/2015,2,0,ebola
United Kingdom,2/23/2015,2,0,ebola
United Kingdom,2/25/2015,2,0,ebola
United Kingdom,2/26/2015,2,0,ebola
United Kingdom,2/27/2015,2,0,ebola
United Kingdom,3/2/2015,2,0,ebola
United Kingdom,3/4/2015,2,0,ebola
United Kingdom,3/5/2015,2,0,ebola
United Kingdom,3/6/2015,2,0,ebola
United Kingdom,3/10/2015,2,0,ebola
United Kingdom,3/11/2015,2,0,ebola
United Kingdom,3/12/2015,2,0,ebola
United Kingdom,3/13/2015,2,0,ebola
United Kingdom,3/16/2015,2,0,ebola
United Kingdom,3/17/2015,2,0,ebola
United Kingdom,3/18/2015,2,0,ebola
United Kingdom,3/20/2015,2,0,ebola
United Kingdom,3/23/2015,2,0,ebola
United Kingdom,3/24/2015,2,0,ebola
United Kingdom,3/25/2015,2,0,ebola
United Kingdom,3/26/2015,2,0,ebola
United Kingdom,3/27/2015,2,0,ebola
United Kingdom,4/7/2015,2,0,ebola
United Kingdom,4/9/2015,2,0,ebola
United Kingdom,4/13/2015,2,0,ebola
United Kingdom,4/14/2015,2,0,ebola
United Kingdom,4/15/2015,2,0,ebola
United Kingdom,4/16/2015,2,0,ebola
United Kingdom,4/17/2015,2,0,ebola
United Kingdom,4/20/2015,2,0,ebola
United Kingdom,4/21/2015,2,0,ebola
United Kingdom,4/22/2015,2,0,ebola
United Kingdom,4/23/2015,2,0,ebola
United Kingdom,4/24/2015,2,0,ebola
United Kingdom,4/27/2015,2,0,ebola
United Kingdom,4/28/2015,2,0,ebola
United Kingdom,4/30/2015,2,0,ebola
United Kingdom,5/1/2015,2,0,ebola
United Kingdom,5/4/2015,2,0,ebola
United Kingdom,5/5/2015,2,0,ebola
United Kingdom,5/6/2015,2,0,ebola
United Kingdom,5/7/2015,2,0,ebola
United Kingdom,5/8/2015,2,0,ebola
United Kingdom,5/11/2015,2,0,ebola
United Kingdom,5/12/2015,2,0,ebola
United Kingdom,5/13/2015,2,0,ebola
United Kingdom,5/14/2015,2,0,ebola
United Kingdom,5/15/2015,2,0,ebola
United Kingdom,5/18/2015,2,0,ebola
United Kingdom,5/19/2015,2,0,ebola
United Kingdom,5/20/2015,2,0,ebola
United Kingdom,5/21/2015,2,0,ebola
United Kingdom,5/22/2015,2,0,ebola
United Kingdom,5/25/2015,2,0,ebola
United Kingdom,5/26/2015,2,0,ebola
United Kingdom,5/27/2015,2,0,ebola
United Kingdom,5/28/2015,2,0,ebola
United Kingdom,5/29/2015,2,0,ebola
United Kingdom,6/1/2015,2,0,ebola
United Kingdom,6/2/2015,2,0,ebola
United Kingdom,6/3/2015,2,0,ebola
United Kingdom,6/4/2015,2,0,ebola
United Kingdom,6/5/2015,2,0,ebola
United Kingdom,6/8/2015,2,0,ebola
United Kingdom,6/9/2015,2,0,ebola
United Kingdom,6/10/2015,2,0,ebola
United Kingdom,6/11/2015,2,0,ebola
United Kingdom,6/12/2015,2,0,ebola
United Kingdom,6/15/2015,2,0,ebola
United Kingdom,6/16/2015,2,0,ebola
United Kingdom,6/17/2015,2,0,ebola
United Kingdom,6/18/2015,2,0,ebola
United Kingdom,6/19/2015,2,0,ebola
United Kingdom,6/22/2015,2,0,ebola
United Kingdom,6/23/2015,2,0,ebola
United Kingdom,6/24/2015,2,0,ebola
United Kingdom,6/25/2015,2,0,ebola
United Kingdom,6/26/2015,2,0,ebola
United Kingdom,6/29/2015,2,0,ebola
United Kingdom,6/30/2015,2,0,ebola
United Kingdom,7/1/2015,2,0,ebola
United Kingdom,7/2/2015,2,0,ebola
United Kingdom,7/3/2015,2,0,ebola
United Kingdom,7/6/2015,2,0,ebola
United Kingdom,7/7/2015,2,0,ebola
United Kingdom,7/8/2015,2,0,ebola
United Kingdom,7/9/2015,2,0,ebola
United Kingdom,7/10/2015,2,0,ebola
United Kingdom,7/13/2015,2,0,ebola
United Kingdom,7/14/2015,2,0,ebola
United Kingdom,7/15/2015,2,0,ebola
United Kingdom,7/16/2015,2,0,ebola
United Kingdom,7/17/2015,2,0,ebola
United Kingdom,7/20/2015,2,0,ebola
United Kingdom,7/21/2015,2,0,ebola
United Kingdom,7/22/2015,2,0,ebola
United Kingdom,7/23/2015,2,0,ebola
United Kingdom,7/24/2015,2,0,ebola
United Kingdom,7/27/2015,2,0,ebola
United Kingdom,7/28/2015,2,0,ebola
United Kingdom,7/29/2015,2,0,ebola
United Kingdom,7/30/2015,2,0,ebola
United Kingdom,7/31/2015,2,0,ebola
United Kingdom,8/3/2015,2,0,ebola
United Kingdom,8/4/2015,2,0,ebola
United Kingdom,8/5/2015,2,0,ebola
United Kingdom,8/6/2015,2,0,ebola
United Kingdom,8/7/2015,2,0,ebola
United Kingdom,8/10/2015,2,0,ebola
United Kingdom,8/11/2015,2,0,ebola
United Kingdom,8/12/2015,2,0,ebola
United Kingdom,8/13/2015,2,0,ebola
United Kingdom,8/14/2015,2,0,ebola
United Kingdom,8/17/2015,2,0,ebola
United Kingdom,8/18/2015,2,0,ebola
United Kingdom,8/19/2015,2,0,ebola
United Kingdom,8/20/2015,2,0,ebola
United Kingdom,8/21/2015,2,0,ebola
United Kingdom,8/24/2015,2,0,ebola
United Kingdom,8/25/2015,2,0,ebola
United Kingdom,8/26/2015,2,0,ebola
United Kingdom,8/27/2015,2,0,ebola
United Kingdom,8/28/2015,2,0,ebola
United Kingdom,8/31/2015,2,0,ebola
United Kingdom,9/1/2015,2,0,ebola
United Kingdom,9/2/2015,2,0,ebola
United Kingdom,9/3/2015,2,0,ebola
United Kingdom,9/4/2015,2,0,ebola
United Kingdom,9/7/2015,2,0,ebola
United Kingdom,9/8/2015,2,0,ebola
United Kingdom,9/9/2015,2,0,ebola
United Kingdom,9/10/2015,2,0,ebola
United Kingdom,9/11/2015,2,0,ebola
United Kingdom,9/14/2015,2,0,ebola
United Kingdom,9/15/2015,2,0,ebola
United Kingdom,9/16/2015,2,0,ebola
United Kingdom,9/17/2015,2,0,ebola
United Kingdom,9/18/2015,2,0,ebola
United Kingdom,9/21/2015,2,0,ebola
United Kingdom,9/22/2015,2,0,ebola
United Kingdom,9/23/2015,2,0,ebola
United Kingdom,9/24/2015,2,0,ebola
United Kingdom,9/25/2015,2,0,ebola
United Kingdom,9/28/2015,2,0,ebola
United Kingdom,9/29/2015,2,0,ebola
United Kingdom,9/30/2015,2,0,ebola
United Kingdom,10/1/2015,2,0,ebola
United Kingdom,10/2/2015,2,0,ebola
United Kingdom,10/5/2015,2,0,ebola
United Kingdom,10/6/2015,2,0,ebola
United Kingdom,10/7/2015,2,0,ebola
United Kingdom,10/8/2015,2,0,ebola
United Kingdom,10/9/2015,2,0,ebola
United Kingdom,10/13/2015,2,0,ebola
United Kingdom,10/15/2015,2,0,ebola
United Kingdom,10/16/2015,2,0,ebola
United Kingdom,10/20/2015,2,0,ebola
United Kingdom,10/22/2015,2,0,ebola
United Kingdom,10/23/2015,2,0,ebola
United Kingdom,10/26/2015,2,0,ebola
United Kingdom,10/27/2015,2,0,ebola
United Kingdom,10/29/2015,2,0,ebola
United Kingdom,10/30/2015,2,0,ebola
United Kingdom,11/3/2015,2,0,ebola
United Kingdom,11/5/2015,2,0,ebola
United Kingdom,11/6/2015,2,0,ebola
United Kingdom,11/10/2015,2,0,ebola
United Kingdom,11/11/2015,2,0,ebola
United Kingdom,11/12/2015,2,0,ebola
United Kingdom,11/16/2015,2,0,ebola
United Kingdom,11/17/2015,2,0,ebola
United Kingdom,11/20/2015,2,0,ebola
United Kingdom,11/24/2015,2,0,ebola
United Kingdom,11/26/2015,2,0,ebola
United Kingdom,12/1/2015,2,0,ebola
United Kingdom,12/2/2015,2,0,ebola
United Kingdom,12/3/2015,2,0,ebola
United Kingdom,12/9/2015,2,0,ebola
United Kingdom,12/10/2015,2,0,ebola
United Kingdom,12/11/2015,2,0,ebola
United Kingdom,12/15/2015,2,0,ebola
United Kingdom,12/16/2015,2,0,ebola
United Kingdom,12/17/2015,2,0,ebola
United Kingdom,12/22/2015,2,0,ebola
United Kingdom,12/23/2015,2,0,ebola
United Kingdom,12/29/2015,2,0,ebola
United Kingdom,3/23/2016,2,0,ebola
United States of America,10/3/2014,2,0,ebola
United States of America,10/8/2014,2,0,ebola
United States of America,10/10/2014,2,0,ebola
United States of America,10/15/2014,4,2,ebola
United States of America,10/17/2014,6,2,ebola
United States of America,10/22/2014,6,2,ebola
United States of America,10/25/2014,8,2,ebola
United States of America,10/29/2014,8,2,ebola
United States of America,10/31/2014,8,2,ebola
United States of America,11/5/2014,8,2,ebola
United States of America,11/7/2014,8,2,ebola
United States of America,11/12/2014,8,2,ebola
United States of America,11/14/2014,8,2,ebola
United States of America,11/19/2014,8,2,ebola
United States of America,11/21/2014,8,2,ebola
United States of America,11/26/2014,8,2,ebola
United States of America,12/1/2014,8,2,ebola
United States of America,12/3/2014,8,2,ebola
United States of America,12/10/2014,8,2,ebola
United States of America,12/15/2014,8,2,ebola
United States of America,12/17/2014,8,2,ebola
United States of America,12/22/2014,8,2,ebola
United States of America,12/23/2014,8,2,ebola
United States of America,12/24/2014,8,2,ebola
United States of America,12/26/2014,8,2,ebola
United States of America,12/29/2014,8,2,ebola
United States of America,12/30/2014,8,2,ebola
United States of America,12/31/2014,8,2,ebola
United States of America,1/2/2015,8,2,ebola
United States of America,1/5/2015,8,2,ebola
United States of America,1/6/2015,8,2,ebola
United States of America,1/7/2015,8,2,ebola
United States of America,1/14/2015,8,2,ebola
United States of America,1/15/2015,8,2,ebola
United States of America,1/16/2015,8,2,ebola
United States of America,1/19/2015,8,2,ebola
United States of America,1/20/2015,8,2,ebola
United States of America,1/21/2015,8,2,ebola
United States of America,1/22/2015,8,2,ebola
United States of America,1/23/2015,8,2,ebola
United States of America,1/26/2015,8,2,ebola
United States of America,1/27/2015,8,2,ebola
United States of America,1/28/2015,8,2,ebola
United States of America,1/29/2015,8,2,ebola
United States of America,1/30/2015,8,2,ebola
United States of America,2/2/2015,8,2,ebola
United States of America,2/3/2015,8,2,ebola
United States of America,2/4/2015,8,2,ebola
United States of America,2/5/2015,8,2,ebola
United States of America,2/6/2015,8,2,ebola
United States of America,2/10/2015,8,2,ebola
United States of America,2/11/2015,8,2,ebola
United States of America,2/12/2015,8,2,ebola
United States of America,2/13/2015,8,2,ebola
United States of America,2/16/2015,8,2,ebola
United States of America,2/17/2015,8,2,ebola
United States of America,2/18/2015,8,2,ebola
United States of America,2/19/2015,8,2,ebola
United States of America,2/20/2015,8,2,ebola
United States of America,2/23/2015,8,2,ebola
United States of America,2/25/2015,8,2,ebola
United States of America,2/26/2015,8,2,ebola
United States of America,2/27/2015,8,2,ebola
United States of America,3/2/2015,8,2,ebola
United States of America,3/4/2015,8,2,ebola
United States of America,3/5/2015,8,2,ebola
United States of America,3/6/2015,8,2,ebola
United States of America,3/10/2015,8,2,ebola
United States of America,3/11/2015,8,2,ebola
United States of America,3/12/2015,8,2,ebola
United States of America,3/13/2015,8,2,ebola
United States of America,3/16/2015,8,2,ebola
United States of America,3/17/2015,8,2,ebola
United States of America,3/18/2015,8,2,ebola
United States of America,3/20/2015,8,2,ebola
United States of America,3/23/2015,8,2,ebola
United States of America,3/24/2015,8,2,ebola
United States of America,3/25/2015,8,2,ebola
United States of America,3/26/2015,8,2,ebola
United States of America,3/27/2015,8,2,ebola
United States of America,4/7/2015,8,2,ebola
United States of America,4/9/2015,8,2,ebola
United States of America,4/13/2015,8,2,ebola
United States of America,4/14/2015,8,2,ebola
United States of America,4/15/2015,8,2,ebola
United States of America,4/16/2015,8,2,ebola
United States of America,4/17/2015,8,2,ebola
United States of America,4/20/2015,8,2,ebola
United States of America,4/21/2015,8,2,ebola
United States of America,4/22/2015,8,2,ebola
United States of America,4/23/2015,8,2,ebola
United States of America,4/24/2015,8,2,ebola
United States of America,4/27/2015,8,2,ebola
United States of America,4/28/2015,8,2,ebola
United States of America,4/30/2015,8,2,ebola
United States of America,5/1/2015,8,2,ebola
United States of America,5/4/2015,8,2,ebola
United States of America,5/5/2015,8,2,ebola
United States of America,5/6/2015,8,2,ebola
United States of America,5/7/2015,8,2,ebola
United States of America,5/8/2015,8,2,ebola
United States of America,5/11/2015,8,2,ebola
United States of America,5/12/2015,8,2,ebola
United States of America,5/13/2015,8,2,ebola
United States of America,5/14/2015,8,2,ebola
United States of America,5/15/2015,8,2,ebola
United States of America,5/18/2015,8,2,ebola
United States of America,5/19/2015,8,2,ebola
United States of America,5/20/2015,8,2,ebola
United States of America,5/21/2015,8,2,ebola
United States of America,5/22/2015,8,2,ebola
United States of America,5/25/2015,8,2,ebola
United States of America,5/26/2015,8,2,ebola
United States of America,5/27/2015,8,2,ebola
United States of America,5/28/2015,8,2,ebola
United States of America,5/29/2015,8,2,ebola
United States of America,6/1/2015,8,2,ebola
United States of America,6/2/2015,8,2,ebola
United States of America,6/3/2015,8,2,ebola
United States of America,6/4/2015,8,2,ebola
United States of America,6/5/2015,8,2,ebola
United States of America,6/8/2015,8,2,ebola
United States of America,6/9/2015,8,2,ebola
United States of America,6/10/2015,8,2,ebola
United States of America,6/11/2015,8,2,ebola
United States of America,6/12/2015,8,2,ebola
United States of America,6/15/2015,8,2,ebola
United States of America,6/16/2015,8,2,ebola
United States of America,6/17/2015,8,2,ebola
United States of America,6/18/2015,8,2,ebola
United States of America,6/19/2015,8,2,ebola
United States of America,6/22/2015,8,2,ebola
United States of America,6/23/2015,8,2,ebola
United States of America,6/24/2015,8,2,ebola
United States of America,6/25/2015,8,2,ebola
United States of America,6/26/2015,8,2,ebola
United States of America,6/29/2015,8,2,ebola
United States of America,6/30/2015,8,2,ebola
United States of America,7/1/2015,8,2,ebola
United States of America,7/2/2015,8,2,ebola
United States of America,7/3/2015,8,2,ebola
United States of America,7/6/2015,8,2,ebola
United States of America,7/7/2015,8,2,ebola
United States of America,7/8/2015,8,2,ebola
United States of America,7/9/2015,8,2,ebola
United States of America,7/10/2015,8,2,ebola
United States of America,7/13/2015,8,2,ebola
United States of America,7/14/2015,8,2,ebola
United States of America,7/15/2015,8,2,ebola
United States of America,7/16/2015,8,2,ebola
United States of America,7/17/2015,8,2,ebola
United States of America,7/20/2015,8,2,ebola
United States of America,7/21/2015,8,2,ebola
United States of America,7/22/2015,8,2,ebola
United States of America,7/23/2015,8,2,ebola
United States of America,7/24/2015,8,2,ebola
United States of America,7/27/2015,8,2,ebola
United States of America,7/28/2015,8,2,ebola
United States of America,7/29/2015,8,2,ebola
United States of America,7/30/2015,8,2,ebola
United States of America,7/31/2015,8,2,ebola
United States of America,8/3/2015,8,2,ebola
United States of America,8/4/2015,8,2,ebola
United States of America,8/5/2015,8,2,ebola
United States of America,8/6/2015,8,2,ebola
United States of America,8/7/2015,8,2,ebola
United States of America,8/10/2015,8,2,ebola
United States of America,8/11/2015,8,2,ebola
United States of America,8/12/2015,8,2,ebola
United States of America,8/13/2015,8,2,ebola
United States of America,8/14/2015,8,2,ebola
United States of America,8/17/2015,8,2,ebola
United States of America,8/18/2015,8,2,ebola
United States of America,8/19/2015,8,2,ebola
United States of America,8/20/2015,8,2,ebola
United States of America,8/21/2015,8,2,ebola
United States of America,8/24/2015,8,2,ebola
United States of America,8/25/2015,8,2,ebola
United States of America,8/26/2015,8,2,ebola
United States of America,8/27/2015,8,2,ebola
United States of America,8/28/2015,8,2,ebola
United States of America,8/31/2015,8,2,ebola
United States of America,9/1/2015,8,2,ebola
United States of America,9/2/2015,8,2,ebola
United States of America,9/3/2015,8,2,ebola
United States of America,9/4/2015,8,2,ebola
United States of America,9/7/2015,8,2,ebola
United States of America,9/8/2015,8,2,ebola
United States of America,9/9/2015,8,2,ebola
United States of America,9/10/2015,8,2,ebola
United States of America,9/11/2015,8,2,ebola
United States of America,9/14/2015,8,2,ebola
United States of America,9/15/2015,8,2,ebola
United States of America,9/16/2015,8,2,ebola
United States of America,9/17/2015,8,2,ebola
United States of America,9/18/2015,8,2,ebola
United States of America,9/21/2015,8,2,ebola
United States of America,9/22/2015,8,2,ebola
United States of America,9/23/2015,8,2,ebola
United States of America,9/24/2015,8,2,ebola
United States of America,9/25/2015,8,2,ebola
United States of America,9/28/2015,8,2,ebola
United States of America,9/29/2015,8,2,ebola
United States of America,9/30/2015,8,2,ebola
United States of America,10/1/2015,8,2,ebola
United States of America,10/2/2015,8,2,ebola
United States of America,10/5/2015,8,2,ebola
United States of America,10/6/2015,8,2,ebola
United States of America,10/7/2015,8,2,ebola
United States of America,10/8/2015,8,2,ebola
United States of America,10/9/2015,8,2,ebola
United States of America,10/13/2015,8,2,ebola
United States of America,10/15/2015,8,2,ebola
United States of America,10/16/2015,8,2,ebola
United States of America,10/20/2015,8,2,ebola
United States of America,10/22/2015,8,2,ebola
United States of America,10/23/2015,8,2,ebola
United States of America,10/26/2015,8,2,ebola
United States of America,10/27/2015,8,2,ebola
United States of America,10/29/2015,8,2,ebola
United States of America,10/30/2015,8,2,ebola
United States of America,11/3/2015,8,2,ebola
United States of America,11/5/2015,8,2,ebola
United States of America,11/6/2015,8,2,ebola
United States of America,11/10/2015,8,2,ebola
United States of America,11/11/2015,8,2,ebola
United States of America,11/12/2015,8,2,ebola
United States of America,11/16/2015,8,2,ebola
United States of America,11/17/2015,8,2,ebola
United States of America,11/20/2015,8,2,ebola
United States of America,11/24/2015,8,2,ebola
United States of America,11/26/2015,8,2,ebola
United States of America,12/1/2015,8,2,ebola
United States of America,12/2/2015,8,2,ebola
United States of America,12/3/2015,8,2,ebola
United States of America,12/9/2015,8,2,ebola
United States of America,12/10/2015,8,2,ebola
United States of America,12/11/2015,8,2,ebola
United States of America,12/15/2015,8,2,ebola
United States of America,12/16/2015,8,2,ebola
United States of America,12/17/2015,8,2,ebola
United States of America,12/22/2015,8,2,ebola
United States of America,12/23/2015,8,2,ebola
United States of America,12/29/2015,8,2,ebola
United States of America,3/23/2016,8,2,ebola
